oid,aid,title,subContent,thumbnail,dateTime,content 
047,0002405480,"컬링 대한체육회장배 첫선, 초·중·고 선수들에 기회 될까","대한컬링연맹, 8일부터 대한체육회장배 대회 개최▲  8일부터 대한체육회장배 전국컬링대회의 첫 대회가 열리는 진천선수촌 컬링장의 전경.ⓒ 박장식 학생 컬링 선수들을 위한 대회가 생겨난다. 대한컬링연맹은 오는 8일부터 18일까지 충북 진천선수촌 컬링장에서 제1회 대한체육회장배 전국컬링대회 및 2024 강원동계청소년올림픽 파견...",https://imgnews.pstatic.net/image/thumb154/047/2023/09/06/2405480.jpg,2023-09-06T18:14:05,"대한컬링연맹, 8일부터 대한체육회장배 대회 개최 학생 컬링 선수들을 위한 대회가 생겨난다. 대한컬링연맹은 오는 8일부터 18일까지 충북 진천선수촌 컬링장에서 제1회 대한체육회장배 전국컬링대회 및 2024 강원동계청소년올림픽 파견 대표 선발전을 개최한다고 밝혔다.학생 선수들에게는 다행스러운 소식이다. 일반부와 학생부를 막론하고 여러 국내대회가 열렸던 한국 컬링이지만, 코로나19를 거치면서 상황이 달라졌기 때문. 특히 지역 언론사나 지자체에서 주최하던 대회의 씨가 마르면서 일반부 선수와는 달리 해외 투어대회 등을 뛸 수 없는 학생부 선수들이 큰 피해를 입었다.학생 대회의 부족은 선수들의 이탈로 이어졌다. 특히 특정 팀에서는 진학, 진로 등의 어려움으로 선수 수급이 제대로 이루어지지 않는 악순환이 이어졌다. 늦게나마 현장에서의 요구를 받아들여 새로운 대회를 유치한 점이 다행스럽다.모두에게 열린 학생 대회는 '딱 하나'... 현장 어려움 컸다2020년 이후 연맹의 잦은 지도부 교체 등으로 인해 국내대회 개최의 동력을 잃어버리다시피 했던 한국 컬링. 그 피해는 학생 선수들에게 돌아갔다. 진학과 진로를 위해서는 컬링대회 성적이 필수였는데 그런 대회가 코로나19를 이유로 모두 '올스톱' 됐기 때문.2021년을 기준으로 학생 선수들이 초등·중등·고등부로 나뉘어 경기를 치르게 되면서, 출전에 자격제한이 없었던 대회는 회장배 대회가 유일했다. 특히 다른 국내대회는 성적을 내는 것이 매우 어려웠다. 한국주니어컬링선수권대회의 경우 중학 선수와 고교 선수, 만 21세 이하의 성인 선수들이 섞여 중학·고교 선수들이 성적을 내기란 불가능에 가까웠다. 한국컬링선수권대회는 쟁쟁한 실업팀들이 많았던 만큼 고교 선수들의 예선 통과가 이변으로 여겨졌다.이러한 어려움은 곧 선수층의 이탈로 이어졌다. 일부 선수들이 대학 진학을 위해 브룸(컬링에서 사용되는 장비)을 놓거나, 고등학교에 진학하면서 컬링을 그만두는 경우가 늘었다. 특히 대학 컬링 팀이 지방권 대학교에만 존재하는 상황에서 선수들에게 컬링을 이어가라고 강권하기도 어려웠다는 게 현장 지도자들의 볼멘 소리다. 강원 청소년 올림픽 예선 치러져... 추가 학생부 대회 유치도  다행히도 대한체육회의 도움으로 이번 대회를 유치하게 되면서 학생 선수들이 경력을 쌓을 수 있는 기회가 생겨났다. 특히 대한체육회장배에 이어 같은 장소에서 2024 강원 청소년 올림픽의 예선전이 열리는 만큼, 선수들 역시 꿈의 무대에 가까워질 수 있다는 희망을 안게 됐다. 대한컬링연맹 관계자는 ""올해 10월부터 의성군에서 열려 학생부·일반부와 믹스더블 대회까지 모두 치러지는 의성마늘배 전국컬링대회가 개최되고, 학생부를 대상으로 한 경기도의회 의장배(가칭) 역시 이번 가을 열릴 예정""이라고 설명했다. 대한체육회장배를 비롯해 생겨나게 될 의성마늘배-경기도의회 의장배(가칭)가 학생 선수들의 새로운 성장 동력이 되는 것을 넘어 10년, 20년 이상 지속되길 바란다."
052,0001932409,'배임 의혹' 정희균 대한테니스협회장 사임,YTN 보도를 통해 '배임 의혹'이 드러난 정희균 대한테니스협회장이 사임했습니다.정 회장은 오늘 서울 올림픽공원 회의실에서 열린 이사회에서 협회의 정상화를 위해 사퇴 결정을 내렸다며 사임서를 제출했습니다.정희균 회장은 협회로 들어와야 할 자금을 별도로 만든 후원회 계좌로 받는 등의 배임 의혹에다 협회 운영에 각종 전횡을...,,2023-09-06T18:10:18,YTN 보도를 통해 '배임 의혹'이 드러난 정희균 대한테니스협회장이 사임했습니다.정 회장은 오늘 서울 올림픽공원 회의실에서 열린 이사회에서 협회의 정상화를 위해 사퇴 결정을 내렸다며 사임서를 제출했습니다.정희균 회장은 협회로 들어와야 할 자금을 별도로 만든 후원회 계좌로 받는 등의 배임 의혹에다 협회 운영에 각종 전횡을 한 것으로 드러나 스포츠윤리센터와 경찰의 조사 대상에 올랐습니다.대한테니스협회는 60일 이내에 보궐선거를 통해 새 회장을 선출해야 합니다.※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr
469,0000759174,'배임 의혹' 정희균 대한테니스협회장 사임,대한테니스협회 관계자들이 6일 서울 송파구 올림픽공원 테니스경기장 2층 회의실에서 2023년도 제5차 이사회를 진행하고 있다. 대한테니스협회 제공‘배임 의혹’을 받고 있는 정희균 대한테니스협회장이 사임했다.정 회장은 6일 서울 송파구 올림픽공원 테니스경기장 2층 회의실에서 개최된 2023년도 제5차 이사회에서 사임서를 제...,https://imgnews.pstatic.net/image/thumb154/469/2023/09/06/759174.jpg,2023-09-06T18:05:01,예종석 부회장 직무대행대한테니스협회 관계자들이 6일 서울 송파구 올림픽공원 테니스경기장 2층 회의실에서 2023년도 제5차 이사회를 진행하고 있다. 대한테니스협회 제공‘배임 의혹’을 받고 있는 정희균 대한테니스협회장이 사임했다.정 회장은 6일 서울 송파구 올림픽공원 테니스경기장 2층 회의실에서 개최된 2023년도 제5차 이사회에서 사임서를 제출했다. 그는 “협회가 풍전등화의 상황이고 모든 책임을 내가 지겠다고 말씀드렸다. 고심 끝에 사임하기로 마음을 굳혔고 이사진들께 말씀 드리는 것이 도리라고 생각했다”며 “협회가 정상화되기 위해서는 내가 사임하는 것이 가장 첫 번째 수순이라고 판단해 결단을 내렸다”고 밝혔다.정 회장은 취임하면서 만든 한국주니어테니스육성후원회를 통해 테니스협회 이름으로 맺은 여러 계약의 후원금과 국제대회의 광고 수익 일부를 받아 개인 돈처럼 사용하는 등 배임 행위를 했다는 의혹을 받고 있다. 현재 스포츠윤리센터가 조사에 착수한 상태다.협회 역시 육군사관학교 테니스장 리모델링 사업과 관련해 주원홍 전 회장의 동생이 운영하는 미디어윌에 진 수십억 원의 빚을 갚지 못해 모든 계좌를 압류 및 추심당했다. 이 때문에 현재 협회 행정업무가 사실상 마비됐다.정 회장이 사임서를 제출함에 따라 ‘회장 궐위 시 부회장 중 연장자 순으로 직무를 대행한다’는 정관 제21조 4항에 의거해 예종석 부회장이 회장 직무대행으로 선임됐다.예 직무대행은 “상황을 파악하고 해결책을 찾아본 후 가능한 한 빠른 시일 내에 다음 이사회를 소집하겠다”고 밝혔다. 회장 잔여임기가 1년 이상인 경우에는 60일 이내에 신임 회장을 선출해야 한다는 조항에 따라 협회는 차기 회장선거를 준비할 예정이다.
001,0014176069,"'배임 의혹' 정희균 테니스협회장 사임…""협회 정상화 위해""",예종석 부회장이 직무대행…차기 회장 선거 준비대한테니스협회 이사회[대한테니스협회 제공. 재판매 및 DB 금지](서울=연합뉴스) 안홍석 기자 = 배임 의혹을 받던 정희균 대한테니스협회 회장이 결국 사임했다. 대한테니스협회는 정 회장이 6일 오후 서울 송파 올림픽공원 테니스경기장 회의실에서 진행된 테니스협회 2023년도 제5...,https://imgnews.pstatic.net/image/thumb154/001/2023/09/06/14176069.jpg,2023-09-06T18:02:00,"예종석 부회장이 직무대행…차기 회장 선거 준비대한테니스협회 이사회[대한테니스협회 제공. 재판매 및 DB 금지](서울=연합뉴스) 안홍석 기자 = 배임 의혹을 받던 정희균 대한테니스협회 회장이 결국 사임했다.    대한테니스협회는 정 회장이 6일 오후 서울 송파 올림픽공원 테니스경기장 회의실에서 진행된 테니스협회 2023년도 제5차 이사회에서 사임서를 제출했다고 밝혔다.    정 회장은 ""협회가 풍전등화의 상황""이라면서 ""협회가 정상화되기 위해서는 내가 사임을 하는 것이 가장 첫 번째 수순이라고 판단해 결단을 내렸다""고 사임 이유를 밝혔다.    테니스협회는 육군사관학교 테니스장 리모델링 사업과 관련해 주원홍 전 회장의 동생이 운영하는 미디어윌에 진 수십억 원의 빚을 갚지 못하면서 협회 명의로 된 모든 통장이 압류돼 행정이 사실상 마비된 상태다.    여기에 정 회장에 대해서는 취임하면서 만든 한국주니어테니스육성후원회를 통해 테니스협회 이름으로 맺은 여러 계약의 후원금과 국제대회의 광고 수익 일부를 받아 개인 돈처럼 사용하는 등 배임 행위를 했다는 의혹이 나왔다.    논란이 커지자 지난달 30일 열린 이사회 직후 정 회장은 직원 급여 지급, 자신의 배임 의혹에 대한 스포츠윤리센터 조사 등 문제가 해결되면 사임하겠다는 뜻을 밝힌 바 있다.    하지만 이미 리더십을 상실한 정 회장이 직을 유지하는 것보다는 빠르게 직무대행 체제로 전환하는 게 협회 정상화를 위한 나은 선택이라는 테니스계 목소리가 컸다.    정 회장이 사임하면서 부회장 중 연장자순으로 회장 직무를 대행한다는 정관에 따라 예종석 부회장이 회장 직무대행을 맡게 됐다.    예 부회장은 ""문제를 해결하기 위해 최선의 노력을 다하겠다. 내일부터 출근해 상황을 파악하고 해결책을 찾아본 뒤 빠른 시일 안에 다음 이사회를 소집하겠다""고 말했다.    궐위된 회장 잔여임기가 1년 이상인 경우 60일 이내에 새 회장을 선출해야 한다는 규정에 따라 테니스협회는 차기 회장 선거를 준비할 예정이다. 정 회장의 임기는 2025년까지였다.    ahs@yna.co.kr"
087,0000993501,황선우·김우민 등 경영 아시안게임 대표팀 세부종목 출전자 확정,대한수영연맹은 6일 항저우 아시안게임 수영 경영에 출전할 한국 대표팀의 세부 종목 출전 명단을 확정해 발표했다.‘한국 수영의 간판’ 황선우(20·강원특별자치도청)는 자유형 200ｍ·100ｍ에 나선다. 지난 7월 후쿠오카 세계수영선수권대회에서 자유형 200ｍ 동메달을 따낸 황선우는 계영 800ｍ까지 3관왕을 노린다. 계영...,,2023-09-06T18:00:01,"대한수영연맹은 6일 항저우 아시안게임 수영 경영에 출전할 한국 대표팀의 세부 종목 출전 명단을 확정해 발표했다.‘한국 수영의 간판’ 황선우(20·강원특별자치도청)는 자유형 200ｍ·100ｍ에 나선다. 지난 7월 후쿠오카 세계수영선수권대회에서 자유형 200ｍ 동메달을 따낸 황선우는 계영 800ｍ까지 3관왕을 노린다. 계영 종목에 출전할 선수는 경기 당일에 확정하지만 한국의 에이스인 황선우의 출전을 확정적이다.한국 중장거리 최강자인 김우민(21·강원자치도청)은 한국 수영 사상 최초의 4관왕에 도전한다. 김우민은 남자 자유형 400ｍ, 800ｍ, 1,500ｍ, 계영 800ｍ에서 모두 금메달을 목표로 하고 있다. 그는 후쿠오카 세계선수권에서 자유형 400ｍ 5위, 자유형 800ｍ 14위로 아시아 선수 중 가장 좋은 성적을 냈다. 판잔러(중국)라는 강력한 경쟁자가 있는 황선우에 비해 김우민의 금메달 가능성이 더 높은 것으로 분석된다.황선우와 김우민을 앞세운 경영 대표팀은 2010년 광저우 아시안게임에서 기록한 역대 최고 성적인 금메달 4개, 은메달 3개, 동메달 6개를 뛰어넘겠다는 각오다. 경영 대표팀의 목표는 금메달 6개로 황선우와 김우민이 각각 3관왕과 4관왕에 올라야 가능한 목표다. 이들과 함께 계영 800ｍ에 출전할 것으로 예상되는 양재훈과 한국 평영 최강자 최동열(이상 강원자치도청)의 활약도 기대된다. 유망주인 김영범(강원체고)과 고하루(강원체중)는 각각 남자 접영 100ｍ와 여자 평영 50ｍ, 100ｍ, 200ｍ에 출전할 예정이다."
214,0001298206,"남자탁구, 중국에 패하며 평창 아시아선수권 동메달",판전둥과 명승부 끝에 패배하고서 악수하는 임종훈 [평창아시아선수권대회 조직위원회 제공]한국 남자 탁구대표팀이 중국을 넘지 못하고 평창 아시아선수권 단체전에서 동메달을 획득했습니다. 장우진·임종훈·안재현·오준성·박강현으로 팀을 꾸린 한국은 강원 평창돔에서 열린 대회 나흘째 남자 단체전 준결승에서 중국에 0대3으로 완패했습니...,https://imgnews.pstatic.net/image/thumb154/214/2023/09/06/1298206.jpg,2023-09-06T17:57:36,판전둥과 명승부 끝에 패배하고서 악수하는 임종훈 [평창아시아선수권대회 조직위원회 제공]한국 남자 탁구대표팀이 중국을 넘지 못하고 평창 아시아선수권 단체전에서 동메달을 획득했습니다. 장우진·임종훈·안재현·오준성·박강현으로 팀을 꾸린 한국은 강원 평창돔에서 열린 대회 나흘째 남자 단체전 준결승에서 중국에 0대3으로 완패했습니다. 이 대회에서는 3·4위 결정전을 치르지 않고 준결승 패배팀에 모두 동메달을 수여합니다.
450,0000095432,"[평창亞탁구] '스피드업↑' 임종훈-신유빈, '16강 11분→8강 21분' 체력 비축 속 4강행",세계랭킹 3위의 임종훈-신유빈 조는 6일 오후 강원도 평창돔체육관에서 열린 '제26회 국제탁구연맹(ITTF)-아시아탁구연합(ATTU) 평창아시아탁구선수권대회' 혼합복식 8강전에 출전해 태국의 산구안신 팟품-파라낭 오라완 조를 3-0(11-9 11-6 11-0)으로 꺾고 준결승에 안착했다. 사진(평창)┃강명호 기자세계랭킹...,https://imgnews.pstatic.net/image/thumb154/450/2023/09/06/95432.jpg,2023-09-06T17:57:01,"세계랭킹 3위의 임종훈-신유빈 조는 6일 오후 강원도 평창돔체육관에서 열린 '제26회 국제탁구연맹(ITTF)-아시아탁구연합(ATTU) 평창아시아탁구선수권대회' 혼합복식 8강전에 출전해 태국의 산구안신 팟품-파라낭 오라완 조를 3-0(11-9 11-6 11-0)으로 꺾고 준결승에 안착했다. 사진(평창)┃강명호 기자세계랭킹 3위의 임종훈-신유빈 조는 6일 오후 강원도 평창돔체육관에서 열린 '제26회 국제탁구연맹(ITTF)-아시아탁구연합(ATTU) 평창아시아탁구선수권대회' 혼합복식 8강전에 출전해 태국의 산구안신 팟품-파라낭 오라완 조를 3-0(11-9 11-6 11-0)으로 꺾고 준결승에 안착했다. 사진(평창)┃강명호 기자[평창=STN스포츠] 이상완 기자 = 한국 탁구대표팀의 '에이스' 임종훈(26·한국거래소)-신유빈(19·대한항공) 혼합복식 조가 '스피드 탁구'를 선보이면서 우승 가능성을 높였다.세계랭킹 3위의 임종훈-신유빈 조는 6일 오후 강원도 평창돔체육관에서 열린 '제26회 국제탁구연맹(ITTF)-아시아탁구연합(ATTU) 평창아시아탁구선수권대회' 혼합복식 8강전에 출전해 태국의 산구안신 팟품-파라낭 오라완 조를 3-0(11-9 11-6 11-5)으로 꺾고 준결승에 안착했다.임종훈-신유빈 조는 32강과 16강에서 각각 싱가폴, 방글라데시 조를 가볍게 제압했다.특히 이날 16강전에서는 경기 시작 11분 12초 만에 격파하는 등 약체를 상대로 체력 비축에 나섰다.세계랭킹 3위의 임종훈-신유빈 조는 6일 오후 강원도 평창돔체육관에서 열린 \'제26회 국제탁구연맹(ITTF)-아시아탁구연합(ATTU) 평창아시아탁구선수권대회\' 혼합복식 출전해 8강에 올랐다. 사진(평창)┃강명호 기자임종훈-신유빈 조는 지난해 11월 월드테이블테니스(WTT) 컨텐더 노바고리차 대회에서 정상에 오르면서 새로운 혼합복식 조의 기대감을 높였다.이후 컨텐더 대회에서 연달아 준우승에 머물렀던 임종훈-신유빈 조는 지난달 초 컨텐더 리우 대회에서 9개월 만에 우승을 차지하며 다시 상승세를 탔다.준결승 상대는 중국의 량진쿤-치엔티엔이 조(세계 26위)와 맞붙을 가능성이 높다.임종훈-신유빈 조는 내일(7일) 저녁 6시 30분 4강전을 갖는다."
001,0014176046,"한국기원 연구생 조상연, 내신 1위로 프로기사 입단",내신 1위로 프로기사 입단한 조상연 초단[한국기원 제공. 재판매 및 DB 금지] (서울=연합뉴스) 천병혁 기자 = 한국기원 소속 연구생 서열 1위인 조상연(15)이 내신 입단대회를 통해 프로기사가 됐다. 한국기원은 6일 조상연이 올 3월부터 6개월에 걸쳐 진행된 6번의 연구생 바둑대회에서 5차례 1위에 오르는 등 내신 누...,https://imgnews.pstatic.net/image/thumb154/001/2023/09/06/14176046.jpg,2023-09-06T17:52:05,"내신 1위로 프로기사 입단한 조상연 초단[한국기원 제공. 재판매 및 DB 금지]    (서울=연합뉴스) 천병혁 기자 = 한국기원 소속 연구생 서열 1위인 조상연(15)이 내신 입단대회를 통해 프로기사가 됐다.    한국기원은 6일 조상연이 올 3월부터 6개월에 걸쳐 진행된 6번의 연구생 바둑대회에서 5차례 1위에 오르는 등 내신 누적점수 693점으로 1위를 차지해 프로기사 입단이 확정됐다고 밝혔다.    내신 입단대회에서 1위와 10위의 최대 점수 차는 14점이다.    조상연은 누적 점수 644점으로 2위인 윤서원(15)에 49점 앞서 남은 7·8차 대회 결과와 상관없이 조기 입단을 결정지었다.    초등학교 1학년 때 바둑에 입문한 조상연 초단은 1년 뒤 전문도장으로 옮겨 본격적으로 입단을 준비했다.     2019년에는 한화생명배 어린이국수전 국수부에서 우승했으며 이후 대통령배·문화체육부장관배·조남철배 등 전국대회에서도 우승했다.    조상연은 ""아직은 입단한 것이 실감은 안 난다""라며 ""이전과 같이 도장에서 오전 10시부터 저녁 9시까지 꾸준히 공부하고 있다""라고 말했다.    그는 또 ""늘 응원해주신 부모님과 제가 흔들릴 때마다 잡아주신 류동완 사범님께 감사드린다""라며 ""신진서 9단 같은 기사가 돼 세계대회에서 우승하고 싶다""고 소감을 전했다.    조상연 초단의 입단으로 (재)한국기원 소속 프로기사는 모두 421명(남자 340명, 여자 81명)으로 늘었다.    shoeless@yna.co.kr"
003,0012074115,탁구 혼합복식 장우진과 전지희,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 장우진과 전지희가 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 파키스탄과의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *...,https://imgnews.pstatic.net/image/thumb154/003/2023/09/06/12074115.jpg,2023-09-06T17:50:40,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 장우진과 전지희가 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 파키스탄과의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *재판매 및 DB 금지[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
003,0012074113,탁구 혼합복식 임종훈과 신유빈,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 임종훈과 신유빈이 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 방글라데시와의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com...,https://imgnews.pstatic.net/image/thumb154/003/2023/09/06/12074113.jpg,2023-09-06T17:50:35,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 임종훈과 신유빈이 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 방글라데시와의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *재판매 및 DB 금지[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
003,0012074112,탁구 혼합복식 장우진과 전지희,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 장우진과 전지희가 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 파키스탄과의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *...,https://imgnews.pstatic.net/image/thumb154/003/2023/09/06/12074112.jpg,2023-09-06T17:50:33,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 장우진과 전지희가 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 파키스탄과의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *재판매 및 DB 금지[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
003,0012074111,탁구 혼합복식 장우진과 전지희,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 장우진과 전지희가 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 파키스탄과의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *...,https://imgnews.pstatic.net/image/thumb154/003/2023/09/06/12074111.jpg,2023-09-06T17:50:30,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 장우진과 전지희가 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 파키스탄과의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *재판매 및 DB 금지[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
003,0012074110,탁구 혼합복식 임종훈과 신유빈,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 임종훈과 신유빈이 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 방글라데시와의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com...,https://imgnews.pstatic.net/image/thumb154/003/2023/09/06/12074110.jpg,2023-09-06T17:50:28,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 임종훈과 신유빈이 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 방글라데시와의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *재판매 및 DB 금지[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
003,0012074109,탁구 혼합복식 임종훈과 신유빈,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 임종훈과 신유빈이 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 방글라데시와의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com...,https://imgnews.pstatic.net/image/thumb154/003/2023/09/06/12074109.jpg,2023-09-06T17:50:26,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 임종훈과 신유빈이 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 방글라데시와의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *재판매 및 DB 금지[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
003,0012074108,탁구 혼합복식 임종훈과 신유빈,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 임종훈과 신유빈이 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 방글라데시와의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com...,https://imgnews.pstatic.net/image/thumb154/003/2023/09/06/12074108.jpg,2023-09-06T17:50:24,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 임종훈과 신유빈이 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 방글라데시와의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *재판매 및 DB 금지[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
003,0012074107,탁구 혼합복식 장우진과 전지희,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 장우진과 전지희가 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 파키스탄과의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *...,https://imgnews.pstatic.net/image/thumb154/003/2023/09/06/12074107.jpg,2023-09-06T17:50:21,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 장우진과 전지희가 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 파키스탄과의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *재판매 및 DB 금지[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
003,0012074106,탁구 혼합복식 임종훈과 신유빈,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 임종훈과 신유빈이 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 방글라데시와의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com...,https://imgnews.pstatic.net/image/thumb154/003/2023/09/06/12074106.jpg,2023-09-06T17:50:19,[서울=뉴시스] 김금보 기자 = 한국 탁구 대표팀 임종훈과 신유빈이 6일 오후 강원도 평창돔에서 '2023 ITTF-ATTU 제26회 평창아시아탁구선수권대회' 혼합복식 방글라데시와의 16강전 경기를 치르고 있다. (사진=2023 평창아시아탁구선수권대회 조직위원회 제공) 2023.09.06. photo@newsis.com *재판매 및 DB 금지[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
