oid;aid;title;subContent;thumbnail;dateTime;content 
468;0000980519;한국마사회 공정경마추진협의회 개최, ‘클린 경마’ 다짐;공정경마추진협의회. 사진 | 한국마사회[스포츠서울 이웅희기자] 한국마사회가 공정경마추진협의회를 통해 클린 경마를 다짐했다.한국마사회는 지난 7일 한국마사회 본장 대회의실에서 서울경마조교사협회와 함께 공정경마추진협의회를 개최했다. 한국마사회와 경주마 관계자는 이날 공정경마추진협의회를 통해 상호 공정한 경마문화 정착을 위해...;https://imgnews.pstatic.net/image/thumb154/468/2023/09/14/980519.jpg;2023-09-14T16:07:03;[스포츠서울 이웅희기자] 한국마사회가 공정경마추진협의회를 통해 클린 경마를 다짐했다.한국마사회는 지난 7일 한국마사회 본장 대회의실에서 서울경마조교사협회와 함께 공정경마추진협의회를 개최했다. 한국마사회와 경주마 관계자는 이날 공정경마추진협의회를 통해 상호 공정한 경마문화 정착을 위해 노력하고 경마비위 근절에 솔선수범한다는 의지를 다졌다.협의회에서 마사회는 구체적으로 공정한 경마시행을 위한 국민 신뢰 제고방안, 경마비위 발생 시 신속하고 엄정한 조치, 경주마관계자의 공정교육 적극 참여, 마사회와 서울조교사협회 간 상호 노력을 통한 경마비위 근절 방안 등을 제시했다. 서울경마장조교사협회는 금지약물 운영기준, 대리·차명마주 문제, 해외경마제도 운영사례 등 공정성과 관련한 현장의 의견을 개진하며 상생협력을 통한 경마비위 근절을 다짐했다.이번 회의를 주재한 한국마사회 김종철 고객서비스본부장은 “경마시행에 있어 ‘공정성’은 고객들의 신뢰와 직결되는 최우선의 가치임을 시행체와 경주마 관계자들 모두 명심해야한다”라며 “경마 유관단체 및 관계자들과의 지속적인 소통과 협력을 통해 실효성 있는 공정경마 제도를 마련하는데 한국마사회가 최선을 다해 노력하겠다”고 밝혔다. iaspire@sportsseoul.com
445;0000142013;'끝장 하이런 9점!' 체넷 2승 업은 하이원리조트, 휴온스 잡고 3라운드 첫 승;"기뻐하는 하이원리조트, PBA(MHN스포츠 권수연 기자) 하이원리조트가 루피 체넷(튀르키예)의 2승 행보에 힘입어 3라운드 첫 경기를 완승으로 장식했다. 14일, 고양 킨텍스 PBA 스타디움에서 열린 &#39;웰컴저축은행 PBA팀리그 2023-24&#39; 3라운드 첫 경기에서 휴온스를 세트스코어 4-1(11-5, 3-9...";https://imgnews.pstatic.net/image/thumb154/445/2023/09/14/142013.jpg;2023-09-14T16:03:01;기뻐하는 하이원리조트, PBA(MHN스포츠 권수연 기자) 하이원리조트가 루피 체넷(튀르키예)의 2승 행보에 힘입어 3라운드 첫 경기를 완승으로 장식했다. 14일, 고양 킨텍스 PBA 스타디움에서 열린 '웰컴저축은행 PBA팀리그 2023-24' 3라운드 첫 경기에서 휴온스를 세트스코어 4-1(11-5, 3-9, 15-12, 9-6, 11-3)로 완파했다. 하이원리조트는 2라운드와 더불어 정규시즌 전체 성적으로 최하위를 달리며 반등이 필요한 상황이었다. 절실한 상황에서 첫 경기 승점 3점을 가져오며 좋은 분위기를 만들었다. 다만 현재 전체시즌 성적 6승 10패, 승점 18점으로 아직까지 웰컴저축은행과 함께 공동 8위에 올라있는 상황이다.1세트 남자복식에서 이충복과 함께 나선 체넷은 팔라존-김봉철 조를 상대로 차곡차곡 점수를 쌓아 4이닝만에 11-5로 첫 승을 따냈다. 휴온스는 여자복식에 전애린-장가연 조를 내세워 7이닝만에 9-3으로 이미래-용현지를 꺾으며 맞불을 시도했다.휴온스 장가연, PBA하이원리조트 이미래-용현지, PBA그러나 응우옌 프엉 린(베트남)이 6이닝에 장타 6점을 내며 세미 사이그너(튀르키예)를 한참 앞질러갔다. 사이그너는 7이닝에 하이런 5점을 터뜨려 3점 차로 추격을 시도했지만 결국 역전에 실패했다. 응우옌은 15-12로 3세트를 차지하며 휴온스를 위협했다.여기에 임성균-용현지 조가 최성원-김세연 조를 6이닝만에 9-6으로 따돌리며 사실상 승리를 확정지었고, 막판 남자 단식에 다시 나선 체넷이 3이닝만에 하이런 9점을 터뜨리며 팔라존(스페인)을 크게 앞질렀다. 11-3, 4세트를 체넷이 가져가며 하이원리조트가 5세트만에 경기를 승리로 끝냈다. 오후 3시 30분에는 하나카드-크라운해태, 오후 6시 30분 블루원리조트-SK렌터카, 오후 9시 30분 NH농협카드-에스와이의 대결로 이어진다. 웰컴저축은행은 첫 날 휴식한다.
417;0000948860;'IOC 선수위원' 도전… 박인비, 반기문·조현재 이사장과 '환담';"국제올림픽위원회(IOC) 선수위원에 도전하는 박인비(가운데)가 반기문 IOC 윤리위원장, 조현재 국민체육진흥공단 이사장과 환담을 나눴다. /사진= 국민체육진흥공단 국제올림픽위원회(IOC) 선수위원에 도전하는 &#039;골프 여제&#039; 박인비가 지난 11일 보다 나은 미래를 위한 반기문 재단을 방문해 반기문 이사장(I...";https://imgnews.pstatic.net/image/thumb154/417/2023/09/14/948860.jpg;2023-09-14T16:01:20;"국제올림픽위원회(IOC) 선수위원에 도전하는 '골프 여제' 박인비가 지난 11일 보다 나은 미래를 위한 반기문 재단을 방문해 반기문 이사장(IOC 윤리위원장)과 조현재 국민체육진흥공단(KSPO) 이사장과 환담을 나눴다.지난달 대한민국 IOC 선수위원 한국 후보로 선출된 박인비는 반 이사장을 만나 ""올림픽은 세계적인 평화와 우정을 실현하는 중요한 행사 중 하나로 스포츠의 하나 된 힘을 실현할 수 있는 대회다""고 말했다.반 이사장은 ""그동안 골프로 대한민국을 널리 알렸다면 앞으로는  우리나라 스포츠 외교에 버팀목이 되길 기대한다""고 격려했다. 이날 박인비는 올림픽 유산을 확산시키는 데도 힘쓰겠다고 다짐했다. 박인비는 ""특히 청소년들에게 스포츠 가치를 전달할 수 있는 교육을 지원하고 스포츠를 통해 리더십과 협력 등 중요한 가치를 배울 수 있도록 노력하겠다""고 포부를 밝혔다.조현재 KSPO 이사장은 ""박인비의 올림픽 유산 확산 운동에 공감하고 응원의 뜻을 내비치며 앞으로 공단과 함께 손잡고 올림픽 가치 교육과 스포츠 가치 전파 등에 힘쓰자""고 말했다."
005;0001638189;박인비, 올림픽 유산 확산 운동에 참여의지 표명;국민체육진흥공단 제공국제올림픽위원회(IOC) 선수위원 한국 후보인 박인비가 국제 스포츠 공동체에 지속적으로 기여하고 올림픽 유산 확산 운동에 참여하겠다는 의지를 밝혔다.14일 국민체육진흥공단에 따르면 박인비는 지난 11일 ‘보다 나은 미래를 위한 반기문 재단’을 방문해 반기문 IOC 윤리위원장, 조현재 공단 이사장을 만나...;https://imgnews.pstatic.net/image/thumb154/005/2023/09/14/1638189.jpg;2023-09-14T16:01:02;국민체육진흥공단 제공국제올림픽위원회(IOC) 선수위원 한국 후보인 박인비가 국제 스포츠 공동체에 지속적으로 기여하고 올림픽 유산 확산 운동에 참여하겠다는 의지를 밝혔다.14일 국민체육진흥공단에 따르면 박인비는 지난 11일 ‘보다 나은 미래를 위한 반기문 재단’을 방문해 반기문 IOC 윤리위원장, 조현재 공단 이사장을 만나 환담을 가졌다.박인비는 이 자리에서 “올림픽은 세계적인 평화와 우정을 실현하는 중요한 행사 중 하나다. 스포츠의 하나 된 힘을 실현할 수 있는 대회”라고 말했다. 이에 반 위원장은 “월드클래스 골퍼인 박인비 선수가 그동안 골프로 대한민국을 널리 알렸다면 앞으로는 우리나라 스포츠 외교에 버팀목이 되길 기대한다”고 화답했다.박인비는 올림픽 유산 확산에도 기여하겠다고 약속했다. 그는 “청소년들에게 스포츠 가치를 전달할 수 있는 교육을 지원하고, 청소년이 스포츠를 통해 리더십과 협력 등 중요한 가치를 배울 수 있도록 노력하겠다”고 말했다. 조 이사장은 “올림픽 유산 확산 운동에 적극 공감하고 응원한다”며 “앞으로 공단과 함께 손잡고 올림픽 가치 교육과 스포츠 가치 전파 등에 힘쓰면 좋겠다”고 전했다.박인비는 IOC 선수위원 후보로 도전할 당시 “올림픽 정신을 세계에 알리고 ‘올림픽 무브먼트’(올림픽 운동)에 앞장서는 역할을 하고 싶다”는 포부를 밝힌 바 있다.
003;0012090490;김동현·안국희·안정은, 도핑방지위 토크콘서트서 강연;[서울=뉴시스]한국도핑방지위원회 토크콘서트. 2023.09.14. (사진=한국도핑방지위원회 제공) *재판매 및 DB 금지[서울=뉴시스] 박대로 기자 = 한국도핑방지위원회(KADA)가 오는 15일 오후 1시30분부터 온라인으로 KADA 공식 유튜브 채널 생중계를 통해 전국 유소년 대상으로 '페어플레이(Fair Play)'를...;https://imgnews.pstatic.net/image/thumb154/003/2023/09/14/12090490.jpg;2023-09-14T16:00:05;"15일 오후 1시30분부터 KADA 유튜브 생중계김동현, 청각장애 극복과 봅슬레이 메달 언급[서울=뉴시스]한국도핑방지위원회 토크콘서트. 2023.09.14. (사진=한국도핑방지위원회 제공) *재판매 및 DB 금지[서울=뉴시스] 박대로 기자 = 한국도핑방지위원회(KADA)가 오는 15일 오후 1시30분부터 온라인으로 KADA 공식 유튜브 채널 생중계를 통해 전국 유소년 대상으로 '페어플레이(Fair Play)'를 주제로 토크 콘서트를 개최한다고 14일 밝혔다.2018 평창 동계올림픽 봅슬레이 은메달리스트이자 예능 '뭉쳐야 찬다'에서 활약하고 있는 김동현 한국도핑방지위원회 선수위원이 청각 장애를 이겨내고 봅슬레이 국가대표로 올림픽 메달리스트가 되기까지 사연을 소개한다.안국희 2024 부산 세계탁구선수권대회 조직위원회 사무부총장이 '변화하는 스포츠 생태계와 선수의 역할' 주제로 스포츠 분야 진로 설계 방법을 알려준다. 안정은 런더풀 대표가 '인생은 마라톤이 아닌 이유'라는 주제로 스포츠 문화와 생활 속 스포츠의 사회적 역할을 논한다.이영희 도핑방지위원장은 ""학생들은 우리 미래 사회의 주역이며 스포츠와 함께 건강한 성장은 대한민국의 공정한 경쟁 사회를 조성하는 데 밑거름이 될 것""이라며 ""스포츠의 진정한 의미인 페어플레이를 가슴속에 기억하기 바란다""고 말했다."
468;0000980512;한국마사회, 산림복지진흥원과 상호 협업 약속;업무협약식_좌 남태헌 한국산림복지진흥원장_우 정기환 한국마사회장. 사진 | 한국마사회[스포츠서울 이웅희기자] 한국마사회가 산림복지진흥원과 다양한 자원과 전문지식을 공유한다.한국마사회는 지난 9일 과천 소재 본사에서 한국산림복지진흥원과 ESG경영 및 공익사업을 위한 업무협약을 체결했다.이날 행사는 정기환 한국마사회장과 남태...;https://imgnews.pstatic.net/image/thumb154/468/2023/09/14/980512.jpg;2023-09-14T15:59:16;[스포츠서울 이웅희기자] 한국마사회가 산림복지진흥원과 다양한 자원과 전문지식을 공유한다.한국마사회는 지난 9일 과천 소재 본사에서 한국산림복지진흥원과 ESG경영 및 공익사업을 위한 업무협약을 체결했다.이날 행사는 정기환 한국마사회장과 남태헌 한국산림복지진흥원장을 비롯해 양 기관 관계자 10여명이 참석한 가운데 협력 범위 공유, 협약 서명 등의 순서로 진행됐다.협약서 주요내용으로는 ESG경영 및 공익사업을 위한 상호협업, 한국마사회 임직원 및 가족대상 맞춤형 산림복지서비스 운영, 한국마사회 고객 대상 건전화 사업 분야 치유재활 프로그램 운영 등의 내용이 담겼다.한국마사회 정기환 회장은 “이번 업무협약은 한국마사회 ESG경영뿐만 아니라 국민의 복지를 높이기 위한 공동의 목표를 실천하는 것”이라며 “상호협업을 통해 기획된 가족 숲 체험 교육 프로그램은 한국마사회 직원과 가족들의 유대감을 향상시키고, 중독치유예방이 필요한 국민의 몸과 정신 건강을 회복할 수 있도록 지원함으로써 양 기관이 함께 더 나은 사회를 만들어나가는 계기가 될 것”이라고 밝혔다. iaspire@sportsseoul.com
477;0000450491;KADA 온라인 토크 콘서트 연다…'Fair Play' 주제로 15일 개최;▲ 한국도핑방지위원회(KADA)가 15일 오후 1시 30분부터 KADA 유튜브 채널을 통해 온라인 생중계로 전국 유소년을 대상으로 한 토크 콘서트를 연다. ⓒ 한국도핑방지위원회[스포티비뉴스=박대현 기자] 한국도핑방지위원회(KADA)가 15일 오후 1시 30분부터 온라인으로 KADA 유튜브 채널을 통해 전국 유소년을 대상으...;https://imgnews.pstatic.net/image/thumb154/477/2023/09/14/450491.jpg;2023-09-14T15:59:06;"▲ 한국도핑방지위원회(KADA)가 15일 오후 1시 30분부터 KADA 유튜브 채널을 통해 온라인 생중계로 전국 유소년을 대상으로 한 토크 콘서트를 연다. ⓒ 한국도핑방지위원회[스포티비뉴스=박대현 기자] 한국도핑방지위원회(KADA)가 15일 오후 1시 30분부터 온라인으로 KADA 유튜브 채널을 통해 전국 유소년을 대상으로 한 토크 콘서트를 연다. 주제는 '페어플레이(Fair Play)'로 1시간가량 진행된다.이번 콘서트는 스포츠 분야 명사를 초청해 스포츠로 인한 삶의 변화, 성공사례 등을 학생과 소통하면서 깨끗하고 공정한 스포츠환경 조성과 생활 속 스포츠가치 확산을 위한 메시지를 전달한다. 첫 번째 세션은 2018 평창 동계올림픽 봅슬레이 은메달리스트이자 인기 예능 프로그램 '뭉쳐야 찬다'에서 활약 중인 김동현 KADA 선수위원이 '기적을 PUSH 하다'란 제목으로 꾸민다. 청각장애를 이겨 내고 봅슬레이 국가대표로 성장해 올림픽 메달리스트가 되기까지 이야기를 전달할 예정이다. 두 번째 세션은 안국희 2024 부산 세계탁구선수권대회 조직위원회 사무부총장이 '변화하는 스포츠 생태계와 선수의 역할'을 주제로 스포츠가 가진 무한한 가능성과 스포츠 분야 진로에 대한 가이드를 제시한다. 세 번째 세션은 '러닝 전도사' 안정은 런더풀 대표가 책임진다. '인생은 마라톤이 아닌 이유'란 제목으로 본인이 러닝을 하면서 전파하고 있는 스포츠 문화와 생활 속 스포츠의 사회적 역할을 귀띔한다. 이영희 KADA 위원장은 ""미래 주역인 학생들이 스포츠와 함께 건강하게 성장하는 것은 대한민국이 공정한 경쟁 사회를 조성하는데 밑거름이 될 것""이라면서 ""스포츠의 진정한 의미인 페어플레이(Fair Play)가 가슴속에 선명히 새겨지길 바란다""고 전했다.한편 KADA는 전 국민과 함께 도핑방지 인식을 제고하고 2025 부산 세계도핑방지기구(WADA) 총회의 성공 개최를 성원하기 위해 그림 공모전, 토크 콘서트, 바다런(마라톤)으로 구성된 '2023 공정주간 캠페인'을 기획했다. 이 캠페인은 부산 해운대구에서 바다런(https://fairweek.kada.or.kr/info/index01.php)이 개최되는 다음 달 8일까지 계속된다."
005;0001638187;국민체육진흥공단, 서울올림픽 개최 35주년 기념주간 운영;국민체육진흥공단 제공국민체육진흥공단은 오는 17일부터 24일까지 ‘서울올림픽 개최 35주년 기념주간’을 운영한다고 14일 밝혔다. 공단은 이번 행사를 통해 1988 서울올림픽의 성과를 되짚고 미래세대에게 올림픽 가치를 전달한다는 계획이다.조현재 공단 이사장은 “대한민국 역사의 한 페이지를 장식한 서울올림픽을 기념하고 올림...;https://imgnews.pstatic.net/image/thumb154/005/2023/09/14/1638187.jpg;2023-09-14T15:59:03;국민체육진흥공단 제공국민체육진흥공단은 오는 17일부터 24일까지 ‘서울올림픽 개최 35주년 기념주간’을 운영한다고 14일 밝혔다. 공단은 이번 행사를 통해 1988 서울올림픽의 성과를 되짚고 미래세대에게 올림픽 가치를 전달한다는 계획이다.조현재 공단 이사장은 “대한민국 역사의 한 페이지를 장식한 서울올림픽을 기념하고 올림픽 유산을 바탕으로 스포츠로 더 나은 세상을 만드는 것은 공단의 중요한 역할”이라며 “이번 서울올림픽 기념주간에는 ESG 실천과 올림픽의 가치를 전파하는 다양한 프로그램이 마련돼 있으니 많은 관심과 참여를 부탁드린다”고 전했다.스포츠문화 행사 ‘88하게 그린 페스티벌’은 17일, 서울올림픽 개최 35주년 기념식은 18일 진행된다. 그린 페스티벌은 서울올림픽 공식 후원업체인 롯데백화점과 함께하는 쓰담걷기(플로깅의 순우리말), 동아연필과 서울올림픽 공식 마스코트 호돌이를 디자인한 김현 작가가 함께하는 호돌이 그리기 대회, 플리마켓, 레트로 전시, 무료 포토부스 등 프로그램이 마련돼 있다.18일부터 22일까지는 서울 여의도 국회에서 서울올림픽 개최 35주년 특별전이 개최된다. 또 23일부터는 1박2일 동안 청소년 캠프인 ‘올림픽 라이크 가치교육’이 진행된다.
001;0014193696;김천치유의 숲, 교직원 심리회복 산림치유캠프 운영;김천치유의숲 숲해먹테라피[한국산림복지진흥원 제공. 재판매 및 DB 금지](대전=연합뉴스) 김준호 기자 = 한국산림복지진흥원 소속 국립김천치유의숲은 오는 11월까지 경북도교육청 교직원을 대상으로 산림치유 프로그램을 운영한다고 14일 밝혔다. 이번 캠프는 교권 침해에 대한 사회적 문제가 대두되면서 우울증이나 심신 안정에 효과...;https://imgnews.pstatic.net/image/thumb154/001/2023/09/14/14193696.jpg;2023-09-14T15:54:29;"김천치유의숲 숲해먹테라피[한국산림복지진흥원 제공. 재판매 및 DB 금지](대전=연합뉴스) 김준호 기자 = 한국산림복지진흥원 소속 국립김천치유의숲은 오는 11월까지 경북도교육청 교직원을 대상으로 산림치유 프로그램을 운영한다고 14일 밝혔다.    이번 캠프는 교권 침해에 대한 사회적 문제가 대두되면서 우울증이나 심신 안정에 효과가 있는 산림치유인자를 활용해 교직원의 스트레스 해소와 심리 회복 지원을 위해 마련됐다.    주요 프로그램은 숲에서 다양한 동작을 통한 전신 이완·힐링 체험인 숲요가테라피, 숲에서 해먹을 통해 진정한 쉼을 경험하는 숲해먹테라피, 향기치유 요법을 적용해 정서적 이완감을 증진하는 나만의향기숲 등이다.    박한진 김천치유의숲 센터장은 ""이번 캠프는 자작나무숲과 잣나무숲의 아름다운 경관 속에서 교직원들의 심리회복을 위해 마련된 것""이라면서 ""앞으로도 사회적 이슈에 발맞춰 많은 국민이 숲에서 심신을 치유하고 일상에 복귀할 수 있도록 다양한 프로그램을 개발 운영하겠다""고 말했다.    kjunho@yna.co.kr"
108;0003181500;63주째 '허웅 천하', 스타랭킹 스포츠 1위 질주... 양현종-김희진 2, 3위;"[스타뉴스 | 신화섭 기자] 스타랭킹 스타스포츠 63차 1위 허웅. /사진=스타뉴스&#039;허웅(30·부산 KCC) 천하&#039;가 63주째 이어졌다.허웅은 스타뉴스가 지난 7일 오후 3시 1분부터 14일 오후 3시까지 일주일 동안 진행한 스타랭킹 스타스포츠 63차(9월 2주) 투표에서 7302표를 얻어 1위를 차지했...";https://imgnews.pstatic.net/image/thumb154/108/2023/09/14/3181500.jpg;2023-09-14T15:50:35;[스타뉴스 | 신화섭 기자] 스타랭킹 스타스포츠 63차 1위 허웅.  /사진=스타뉴스'허웅(30·부산 KCC) 천하'가 63주째 이어졌다.허웅은 스타뉴스가 지난 7일 오후 3시 1분부터 14일 오후 3시까지 일주일 동안 진행한 스타랭킹 스타스포츠 63차(9월 2주) 투표에서 7302표를 얻어 1위를 차지했다. 지난해 6월 30일 스타랭킹에 스포츠 부문이 추가된 후 단 한 번도 정상을 내주지 않았다.프로야구 KIA 타이거즈 투수 양현종(34)은 719표를 받아 2위를 유지했다. 여자프로배구 김희진(32·IBK기업은행)이 499표로 뒤를 이었다.4위는 여자프로배구 베테랑 양효진(34·현대건설)이 397표를 받았고, 5위는 허웅의 동생이자 상무 농구단 소속의 허훈(28)이 302표로 이름을 올렸다. 여자배구 월드 스타 김연경(35·흥국생명)은 271표로 6위에 자리했다.최고의 인기와 기량을 뽐내는 각 종목 현역 스포츠 스타 20명이 후보로 경쟁하는 스타랭킹은 팬들이 스타뉴스 홈페이지를 통해 직접 자신이 가장 좋아하는 스타에게 투표해 순위를 결정한다. 투표 결과 순위에 따라 스타에게 다양한 특전이 제공된다.스타랭킹 스타스포츠 64차(9월 3주) 투표는 14일 오후 3시 1분부터 21일 오후 3시까지 진행된다.
241;0003300817;코리아컵·코리아스프린트 석권한 일본, 경마대국 된 비결은?;"2023년 코리아스프린트에서 우승한 리메이크와 카와다 기수. 한국마사회2023년 코리아컵에서 가장 먼저 결승선을 통과하는 크라운프라이드와 카와다 기수. 한국마사회지난 10일 한국마사회 렛츠런파크 서울에서 열린 글로벌 경마축제 제6회 &lsquo;코리아컵(IG3, 1800m)&rsquo;과 '코리아스프린트(IG3, 1200...";https://imgnews.pstatic.net/image/thumb154/241/2023/09/14/3300817.jpg;2023-09-14T15:48:50;2023년 코리아스프린트에서 우승한 리메이크와 카와다 기수. 한국마사회2023년 코리아컵에서 가장 먼저 결승선을 통과하는 크라운프라이드와 카와다 기수. 한국마사회지난 10일 한국마사회 렛츠런파크 서울에서 열린 글로벌 경마축제 제6회 ‘코리아컵(IG3, 1800m)’과 '코리아스프린트(IG3, 1200m)'은 일본의 경주마들이 석권했다. 일본 ‘리딩자키’ 카와다 유가가 두 대회를 동시 석권했다. 지난해 두 개의 트로피를 모두 들어 올렸던 한국 경주마들은 코리아컵에서 3위, 코리아스프린트에서 2위를 차지하며 고배를 마셨다.코리아컵과 코리아스프린트는 한국 최고 상금 30억원을 놓고 전세계 경주마들이 강자를 가리는 명실상부 국내 최고의 경주다. 특히 올해 코리아컵은 총상금 규모가 10억 원에서 16억 원으로, 코리아스프린트도 10억 원에서 14억 원으로 대폭 인상돼 주목받았다. 이러한 국제경주 상금 규모 확대는 경쟁력 있는 해외 유수의 경주마 유치로 이어져 한국경마의 글로벌 경쟁력 제고에 기여할 것으로 기대됐다.이러한 기대에 부응하듯 경마강국 일본, 홍콩에서 출전을 신청하면서 팬들의 관심이 쏠렸다. 일본은 일타 조교사와 금수저 혈통마, 스타 기수로 무장했고, 홍콩은 초대 '코리아스프린트' 우승 영광의 재현을 위해 출사표를 냈다. 홈그라운드 이점으로 2연패를 노리는 한국까지 어느 때보다 치열한 3개국의 승부가 예상됐다.2023년 코리아컵에서 가장 먼저 결승선을 통과하는 크라운프라이드와 카와다 기수. 한국마사회2023년 코리아컵에 출전한 크라운프라이드와 카와다 기수. 한국마사회경주 초반부터 주도권을 잡으려는 한국의 선공 속에서 일본의 뒷심도 만만치 않았다. '코리아스프린트'에서는 일본의 '리메이크'가 결승선 200m 앞에서 선두 '벌마의스타(한국)'를 따라잡으며 우승을 차지했다. '코리아컵'에서도 일본의 '크라운프라이드'가 10마신(말의 코끝에서 엉덩이까지 길이, 1마신은 약 2.4m)의 여유로운 격차로 가장 먼저 결승선을 통과했다. 최근 국제무대에서 일본 경주마들의 활약상은 예사롭지 않았다. 이번 코리아컵과 코리아스프린트 외에도 지난 2월에는 최고 상금 경마대회로 유명한 '제4회 사우디컵(G1)'에서 일본 경주마 ‘판타라사’가 깜짝 우승을 차지했다. 같은 경주에 출전한 일본 경주마들도 3~5위를 싹쓸이했다. 일본은 사우디컵을 포함해 이날 열린 8개의 경주 중 3개의 경주에서 우승하며 경마 강국의 위엄을 세계에 알렸다. 이어 한 달 만에 열린 ‘두바이월드컵(G1)’에서도 일본마 ‘우스바 테소로’가 우승하면서 사우디컵의 활약이 우연이 아님을 증명해 냈다.2023년 코리아컵 우승마 크라운프라이드 관계자들의 시상식 사진. 한국마사회사실 일본은 약 40년 전까지만 하더라도 세계적인 경마 강국은 아니었다. 해외 경주마의 원정 출전도 1981년 ‘제1회 재팬컵’이 처음이었다. 하지만 당시 대회에서 1~4위를 모두 해외 말들이 차지하면서 일본은 충격에 빠졌다. 일본 최고의 경주마들이 북미의 이류 경주마들에게 상대가 되지 않는다는 현실을 자각했다.이후 일본은 체질 개선에 나섰다. 막대한 민간 자본을 앞세워 해외 유수의 씨수말과 암말을 대량으로 유입하는 등 혈통 개량을 위한 과감한 투자를 시작했다. 현대화된 트레이닝 센터를 확충하는 등 말의 경주능력 향상을 위해 총력을 기울였다. 그 결과 일본은 현재 세계 경마 1군급인 ‘파트1 국가’로 성장했다. 일본의 경마산업은 내수는 물론, 세계적으로도 인정받는 수준이다.한국 역시 글로벌 경마축제 개최와 해외 경주마들과의 경쟁으로 글로벌 경쟁력을 제고시키고자 한다. 한국마사회 정기환 회장은 “이번 코리아컵·코리아스프린트는 경마강국 일본의 높은 벽을 실감할 수 있는 자리였다. 한국경마도 세계적 수준으로 도약할 수 있도록 경주마 관계자들과 함께 과감한 혁신에 나서겠다”라고 밝혔다.윤승재 기자
370;0000008420;"최정 9단과 김은지 6단 ""함께 만든 하트""";비록 승부에서는 우승과 준우승으로 갈렸지만 한국여자바둑을 대표하는 최정 9단(오른쪽)과 김은지 6단이 결승 대결 후의 시상식에서 함께 하트를 만들어 보였다.2023 닥터지 여자최고기사결정전 시상식우승 최정 9단, 준우승 김은지 6단에 시상(한게임바둑=한창규 기자) 3연패를 달성한 최정 9단, 절대강자에게 막혀 준우승 성적...;https://imgnews.pstatic.net/image/thumb154/370/2023/09/14/8420.jpg;2023-09-14T15:48:14;"2023 닥터지 여자최고기사결정전 시상식우승 최정 9단, 준우승 김은지 6단에 시상(한게임바둑=한창규 기자) 3연패를 달성한 최정 9단, 절대강자에게 막혀 준우승 성적으로 마친 김은지 6단. 한국 여자바둑계의 현재와 미래의 대결로 관심을 모았던 2023 닥터지 여자최고기사결정전을 정리하는 시상식이 열렸다.14일 오전 경기도 판교의 K바둑에서 진행된 시상식에서 이주호 고운세상코스메틱 대표가 우승한 최정 9단과 준우승한 김은지 6단에게 트로피와 꽃다발을 건네며 시상했다. 상금은 우승 3500만원, 준우승 1500만원.최정 9단은 지난 9일 막 내린 결승3번기에서 김은지 6단을 2-1로 꺾고 우승하며, 여자기사최고기사결정전이 출범한 후 1~3기 대회를 석권했다. 결승전은 여자랭킹 1-2위 간의 대결로도 화제를 모았다.최정 9단은 ""김은지 선수와의 결승이 힘들긴 했지만 기술적인 부분 외에도 많이 배웠다. 평소 김은지 선수가 공부도 많이 하고 좋은 모습을 많이 보여주는데 저도 뒤지지 않으려고 따라서 공부를 많이 했다. 함께 성장할 수 있는 감사한 승부였다""는 소감을 말했다.김은지 6단은 ""결승을 통해 정말 많이 배웠다. 첫 판을 이길 때에는 좋았지만 두 번째 판을 역전패당했을 때에는 아쉬웠다. 세 번째 판은 최정 사범님이 너무 잘 두셨다. 아쉽게 준우승했지만 내년에 다시 도전해 더 좋은 모습 보여드리겠다""며 각오를 다졌다.2023 닥터지 여자최고기사결정전은 44명이 참가해 4명을 선발한 예선, 이어 시드 3명과 와일드카드 1명이 합류한 가운데 패자부활전을 병행한 8인 토너먼트, 결승3번기 단계로 우승 경쟁을 벌였다."
