oid;aid;title;subContent;thumbnail;dateTime;content 
654;0000052041;양양군청 사이클선수단, 전국대회 종합우승·최우수 감독상;▲ 양양군청 사이클선수단이 13일 인천국제벨로드롬에서 막을 내린 '제22회 인천광역시장배 전국사이클대회'에서 종합우승을 차지한 뒤 기념사진을 촬영했다. [사진=양양군청 제공]양양군청 사이클선수단이 '제22회 인천광역시장배 전국사이클대회'에서 남자일반부 종합우승을 차지했다.양양군청 사이클팀은 지난 9일부터 13일까지 인천국...;https://imgnews.pstatic.net/image/thumb154/654/2023/09/13/52041.jpg;2023-09-13T18:32:01;▲ 양양군청 사이클선수단이 13일 인천국제벨로드롬에서 막을 내린 '제22회 인천광역시장배 전국사이클대회'에서 종합우승을 차지한 뒤 기념사진을 촬영했다. [사진=양양군청 제공]양양군청 사이클선수단이 '제22회 인천광역시장배 전국사이클대회'에서 남자일반부 종합우승을 차지했다.양양군청 사이클팀은 지난 9일부터 13일까지 인천국제벨로드롬에서 열린 대회에서 금메달 3개, 은메달 3개, 동메달 1개를 획득하며 종합점수 114점으로 의정부시청(103점)과 국군체육부대(90점)를 제치고 우승 트로피를 차지했다. 이호식 감독은 종합우승과 함께 최우수감독상을 수상하는 영예를 안았다.한편, 남자고등부에서는 양양고등학교가 단체추발 1위(김종석, 정마루, 임종원, 장준우), 메디슨 2위(김종석, 임종원), 개인추발 3위(김종석)의 성적으로 금·은·동메달 각각 1개씩을 획득하며 대회를 마무리했다.
445;0000141909;산악연맹, 2023 산악인의 날 맞이해 기념식 및 산악상 시상식 개최;"지난 해 산악인의 날 기념식에 참석한 대한산악연맹 손중호 회장, 대한산악연맹(MHN스포츠 권수연 기자) 사단법인 대한산악연맹(회장 손중호)이 산악인의 날을 맞이해 공로를 세운 산악인들과 함께 시상식을 개최한다.대한산악연맹은 ""오는 14일 오후 5시, 서울 삼정호텔에서 &#39;2023년도 산악인의 날 기념식 및 제22회...";https://imgnews.pstatic.net/image/thumb154/445/2023/09/13/141909.jpg;2023-09-13T18:31:04;"지난 해 산악인의 날 기념식에 참석한 대한산악연맹 손중호 회장, 대한산악연맹(MHN스포츠 권수연 기자) 사단법인 대한산악연맹(회장 손중호)이 산악인의 날을 맞이해 공로를 세운 산악인들과 함께 시상식을 개최한다.대한산악연맹은 ""오는 14일 오후 5시, 서울 삼정호텔에서 '2023년도 산악인의 날 기념식 및 제22회 대한민국 산악상 시상식'을 개최한다""고 13일 전했다. 산악인의 날은 지난 1977년 9월 15일 고상돈 대원이 우리나라 최초(국가별로 세계 8번째)로 에베레스트를 등정한 날을 기념하기 위해 대한산악연맹이 제정한 날로 1978년부터 9월 15일을 전후해 매년 기념식을 개최하고 있다. 대한민국 산악상은 국내 산악인 중 매년 각 분야별로 뛰어난 업적을 남긴 산악인을 발굴, 포상함으로서 산악운동 발전을 도모하기 위해 2000년 제정됐다. 제 22회 대한민국 산악상 수상자 명단은 다음과 같다. 고상돈 특별상은 1993년 에베레스트(8,848m) 등정 및 15년간 대한산악연맹 교육원 교무 및 선임연수부장으로 활동하여 고산등반 및 등산교육 발전에 기여한 최오순 씨가, 개척등반상은 네팔 미답봉인 푸캉 봉(6,694m) 세계초등정을 하여 코로나19로 위축된 시기에서도 개척등반에 앞정서 대한민국의 위상을 높인 '2022 한국 푸캉 원정대'가 받았다. 스포츠클라이밍상은 IFSC 대륙심판, UIAA 국제심판, 대한산악연맹 스포츠·아이스클라이밍 심판으로 활발히 활동하며 스포츠클라이밍 발전에 기여한 정미영 씨가 수상했다. 이어 특별공로상은 2016년 경기도산악연맹 통합추진 위원으로 17개 시·도 중 최초 통합을 이뤄내고, 2018 경기도 청소년 오지탐사 희망원정대 대장, 2019 경기도 청소년 국제산악문화체험원정대 대장, 2022 경기도 실버탐험대 대장으로 산악운동에 지속적으로 앞장선 백명기 씨가 수상했다.대한민국산악대상은 1998년부터  대한산악연맹 부회장 및 회장을 역임했고 2009년부터 아시아산악연맹 회장을 역임하며 산악 외교를 통한 대한민국 위상을 높이고 대한민국 산악문화 발전에 공헌한 이인정 대한산악연맹 명예회장(현 아시아산악연맹 회장)이 선정됐다. 그 외에도 등산교육상, 산악문화상, 산악환경상 등이 각 수상자에게 시상된다."
468;0000980166;女테니스 ‘샛별’ 떴다...16세 이서아, 언니들 연파 4강 진출 기염 [장호 홍종문배];여자테니스계 샛별 이서아. 제공|프리랜서 김도원[스포츠서울 | 김경무 전문기자] 국내 여자 테니스계에 16세 기대주의 돌풍이 거세다. 주인공은 이서아(춘천스포츠클럽)다.이서아는 13일 비 때문에 인천 열우물테니스경기장 실내코트로 옮겨 치러진 제67회 장호 홍종문배 주니어테니스대회 여자단식 2라운드(8강전)에서 여고부 강자...;https://imgnews.pstatic.net/image/thumb154/468/2023/09/13/980166.jpg;2023-09-13T18:19:03;[스포츠서울 | 김경무 전문기자] 국내 여자 테니스계에 16세 기대주의 돌풍이 거세다. 주인공은 이서아(춘천스포츠클럽)다.이서아는 13일 비 때문에 인천 열우물테니스경기장 실내코트로 옮겨 치러진 제67회 장호 홍종문배 주니어테니스대회 여자단식 2라운드(8강전)에서 여고부 강자 최희온(부천GS)을 세트스코어 2-0(6-0, 6-4)으로 완파하고 4강에 올랐다.1세트는 베이글 스코어의 완승이었다. 전날 1라운드(16강전)에서는 오지언(서울 중앙여고)를 2-0(6-2, 6-2)으로 누른 이서아였다.이서아는 지난주 열린 강원도 영월에서 열린 2023 국제테니스연맹(ITF) 영월국제여자테니스 2차 대회 때는 성인 선수들을 물리치고 단식 8강까지 오르며 기염을 토했다.당시 이서아한테 본선 와일드 카드를 준 김진희(강원도청 감독) 토너먼트 디렉터는 “어리지만 과감하고 강력한 백핸드와 스트로크로 경기를 늘 지배하는 선수다. 앞으로 한국여자테니스 스타로 성장할 수 있는 인재”라고 칭찬을 아끼지 않은 바 있다.그는 이어 “춘천스포츠클럽 선생님들이 탄탄한 기본기와 전술을 잘 가르쳐 주니어 무대에서는 무적이다. 앞으로 네트플레이와 발리를 연습하면 국내에서 보기드문 올라운드 선수로 세계무대에서도 통할 수 있을 것 같다”고 했다.이서아는 올해 국내에서 열린 주니어대회 8개 중 7개의 타이틀을 따낼 정도로 기세를 올리고 있다.장호배는 국내외 대회 입상한 성적과 한국 주니어 랭킹을 기준으로 남녀 각 16명씩을 초청해 토너먼트로 남녀단식 챔피언을 가리는 대회다. 서울 장충 장호테니스장에서 15일까지 계속될 예정이다.여자단식에서는 1번 시드 김유진(안산TA)이 4강에 올라 이서아와 결승진출을 다투게 됐다. 다른 4강전에서는 오지윤(덕현중)-최온유(안산TA)가 격돌한다.남자단식에서는 1번 시드 김장준(오리온)과 지난해 윔블던 14세 이하(U-14) 남자단식 초대 챔피언 조세혁(남원거점스포츠클럽)이 각각 1라운드에서 탈락한 가운데 4강이 가려졌다.정연수(오리온)-이웅비(서인천고), 황동현(최주연TA)와 노호영(오산GS)이 각각 결승 진출을 다투게 된 것이다. kkm100@sportsseoul.com
001;0014191386;제22회 대한민국 산악대상에 이인정 아시아산악연맹 회장;"이인정 아시아산악연맹 회장[대한산악연맹 제공. 재판매 및 DB 금지] (서울=연합뉴스) 이영호 기자 = 이인정 아시아산악연맹 회장 겸 대한산악연맹 명예회장이 제22회 대한민국 산악상 시상식의 최고 영예인 산악대상 수상자로 선정됐다. 대한산악연맹은 13일 ""2023년도 산악인의 날(9월 15일)을 기념해 14일 오후 서울...";https://imgnews.pstatic.net/image/thumb154/001/2023/09/13/14191386.jpg;2023-09-13T18:14:40;"이인정 아시아산악연맹 회장[대한산악연맹 제공. 재판매 및 DB 금지]    (서울=연합뉴스) 이영호 기자 = 이인정 아시아산악연맹 회장 겸 대한산악연맹 명예회장이 제22회 대한민국 산악상 시상식의 최고 영예인 산악대상 수상자로 선정됐다.    대한산악연맹은 13일 ""2023년도 산악인의 날(9월 15일)을 기념해 14일 오후 서울 삼정호텔에서 제22회 대한민국 산악상 시상식'을 개최한다""고 밝혔다.    산악인의 날은 1977년 9월 15일 고상돈 대원이 우리나라 최초로 에베레스트 등정에 성공한 날을 기념하기 위해 대한산악연맹이 제정했다.    대한산악연맹은 1978년부터 9월 15일을 전후해 매년 기념식을 개최하고, 2000년부터는 국내 산악인 중에서 매년 분야별로 뛰어난 업적을 남긴 산악인을 발굴해 '산악인상 시상식'을 열어 포상하고 있다.    '산악대상'의 올해 수상자로는 이인정 아시아산악연맹 회장이 선정됐다.    대한산악연맹은 ""이인정 회장은 1998년부터 대한산악연맹 부회장 및 회장을 역임하며 산악행정과 문화, 산악스포츠 발전은 물론 전국체전 스포츠클라이밍 정식종목 채택, 국제대회 개최 등에 기여했다""고 설명했다.    산악연맹은 14일 산악의 날 기념식에서 제7대 회장(1976년 10월∼1986년 12월)을 역임한 김영도 고문의 백수연도 진행한다. 제22회 대한민국 산악대상 수상자    ▲ 고상돈 특별상 = 최오순    ▲ 개척등반상 = 2022 한국 푸캉 원정대    ▲ 스포츠클라이밍상 = 정미영    ▲ 등산교육상 = 홍재기    ▲ 산악문화상 = 박명환    ▲ 산악환경상 = 신영하    ▲ 특별공로상 = 백명기    ▲ 대한민국산악대상 = 이인정    horn90@yna.co.kr"
001;0014191372;'5년 만의 국제무대 복귀' 북한, 항저우 AG에 191명 등록;자카르타 아시안게임보다 23명 늘어…단일팀 멤버 다수 포함여자농구 은메달 합작했던 한국 박지수-북한 로숙영, 경쟁자로 재회아시안게임. 베일 싸인 북한, 5년 만에 국제대회 복귀북한이 2022 항저우아시안게임에 191명의 선수단을 파견한다. 사진은 2018 자카르타-팔렘방 아시안게임 폐회식에서 남북 선수단이 함께 어우러져...;https://imgnews.pstatic.net/image/thumb154/001/2023/09/13/14191372.jpg;2023-09-13T18:08:21;자카르타 아시안게임보다 23명 늘어…단일팀 멤버 다수 포함여자농구 은메달 합작했던 한국 박지수-북한 로숙영, 경쟁자로 재회아시안게임. 베일 싸인 북한, 5년 만에 국제대회 복귀북한이 2022 항저우아시안게임에 191명의 선수단을 파견한다. 사진은 2018 자카르타-팔렘방 아시안게임 폐회식에서 남북 선수단이 함께 어우러져 기념촬영을 하는 모습. 2023.6.13  [연합뉴스 자료사진] jjaeck9@yna.co.kr    (서울=연합뉴스) 김경윤 기자 = 2022 항저우 아시안게임에 출전하는 북한 선수단의 규모와 출전 선수들의 면면이 공개됐다.    항저우 아시안게임 조직위원회 공식 정보 사이트인 마이인포가 13일 공개한 자료에 따르면, 북한은 18개 종목에 여자 112명과 남자 79명을 합쳐 총 191명의 선수단을 등록했다.    선수단 규모는 부상 선수 교체 과정을 거쳐 소폭 변동될 수도 있다.    출전 종목은 양궁(남 3·여 3), 기계체조(남 3·여 5), 아티스틱 스위밍(여 10), 육상(남 6, 여 2), 농구(여 12), 복싱(남 4, 여 5), 카누 드래곤보트(남 14, 여 14), 축구(남 22, 여 22), 유도(남 3, 여 4), 가라테(남 1), 사격(남 6, 여 3), 정구(남 2, 여 2), 수영(여 2), 탁구(남 3, 여 5), 트램펄린(남 1), 배구(여 12), 역도(남 7, 여 7), 레슬링(남 4, 여 4)이다.    북한 선수단 규모는 2018 자카르타·팔렘방 아시안게임(168명) 때보다 23명 늘었다. 2014년 인천 아시안게임(150명)보다는 41명이나 증가했다.    종목별로는 남녀 축구에 22명씩 총 44명을 등록해 가장 많은 선수가 출전하고, 카누 드래곤 보트가 뒤를 잇는다.'잘 가, 꼭 다시 만나'(팔렘방=연합뉴스) 김도훈 기자 = 28일(현지시간) 인도네시아 팔렘방 자카바링 스포츠 시티 선수촌에서 카누 용선 남북단일팀 장현정(왼쪽), 변은정이 공항으로 향하는 북측 선수들을 배웅하며 손을 흔들고 있다. 2018.8.28 superdoo82@yna.co.kr    북한 대표팀엔 2018 자카르타·팔렘방 대회에서 한국 선수들과 단일팀을 꾸렸던 선수들이 대거 포함됐다.    북한 드래곤보트 대표팀 김수향, 허수정, 정예성은 한국 카누 대표팀 변은정, 김현희와 5년 만에 재회한다.    이들은 5년 전 한반도기를 함께 달고 여자 500ｍ 금메달, 여자 200ｍ 동메달을 합작하며 큰 감동을 안겼으나 이번 대회에선 적수로 만나 선의의 경쟁을 펼친다.    드래곤보트 남자 1,000ｍ 동메달 획득 당시 단일팀의 키잡이 역할을 했던 북한 김진일도 다시 출전한다.    북한 여자 농구 대표팀에도 반가운 얼굴이 눈에 띈다. 북한 대표팀 에이스 로숙영과 김혜연은 5년 전 남북 단일팀의 일원으로 은메달을 합작했다.    당시 단일팀은 남측 핵심 선수 박지수(KB)와 북측 주축 선수 로숙영을 앞세워 중국과 결승에서 접전을 펼쳤으나 아쉽게 65-71로 패했다.    5년 전 서로를 살뜰히 챙겼던 박지수와 로숙영은 이번 대회에서 상대 팀 선수로 만난다.자, 내말을 들어봐봐(자카르타=연합뉴스) 박동주 기자 = 1일 오후(현지시간) 인도네시아 자카르타 겔로라 붕 카르노(GBK) 이스토라 농구장에서 열린 2018 자카르타·팔렘방 아시안게임 여자농구 결승 남북단일팀 대 중국의 경기. 남북 단일팀의 박지수와 로숙영이 작전을 이야기하고 있다. 2018.9.1 pdj6635@yna.co.kr    북한은 핵심 종목인 역도, 레슬링, 복싱, 사격 등에서 메달 획득을 노린다.    기대 종목인 역도엔 주축 선수들을 모두 등록했다.    자카르타·팔렘방 대회 금메달리스트인 여자 49㎏급 리성금과 여자 59㎏급 김일경, 여자 76㎏급 성국향, 남자 89㎏급 로광렬은 메달 후보로 꼽힌다.    네 선수는 올해 2월 북한이 발표한 10대 최우수 선수에 선정되는 등 큰 기대를 받고 있다.    레슬링에선 자카르타·팔렘방 대회 여자 자유형 50㎏급 동메달리스트인 김선향과 여자 57㎏급에 출전하는 정인순이 눈에 띈다.    여자 복싱 방철미와 국제 대회 단골인 사격 권광일도 메달 후보로 꼽힌다.    북한은 지난 대회에서 금메달 12개, 은메달 12개, 동메달 13개로 종합 10위에 올랐고, 이번 대회에서 더 높은 곳을 바라본다.빵터진 리성금(자카르타=연합뉴스) 박동주 기자 = 20일 오후 (현지시간) 인도네시아 자카르타 지엑스포 케마요란홀에서 열린 2018 자카르타-팔렘방 아시안게임 역도 여자 48㎏급 그룹 A경기에서 금메달을 획득한 북한 리성금이 원코리아 응원단과 인사를 나누며 환하게 웃고 있다. 2018.8.20 pdj6635@yna.co.kr    이번 대회는 북한의 국제 종합스포츠대회 복귀 무대라 더욱 관심을 끈다.    북한은 신종 코로나바이러스 감염증(코로나19)이 확산한 2020년 이후 국경을 봉쇄하고 각종 스포츠 이벤트에 불참했다.    2021년에 열린 2020 도쿄 올림픽에도 일방적으로 불참해 국제올림픽위원회(IOC)로부터 자격 정지 징계를 받았으나 지금은 징계가 해제돼 항저우 대회 출전엔 문제가 없다.    북한은 일찌감치 우방국 중국에서 열리는 이번 대회를 복귀 무대로 삼고 참가 신청을 끝마쳤다.    cycle@yna.co.kr
001;0014191369;양윤서·박민지·이다현, 추석장사씨름대회 각 체급 정상;(왼쪽부터) 양윤서, 박민지, 이다현[대한씨름협회 제공. 재판매 및 DB 금지] (서울=연합뉴스) 설하은 기자 = 양윤서, 박민지(이상 영동군청), 이다현(거제시청)이 위더스제약 2023 추석장사씨름대회에서 여자부 각 체급 정상에 올랐다. 양윤서는 13일 경기 수원체육관에서 열린 대회 매화장사(60㎏ 이하) 결정전에서 김...;https://imgnews.pstatic.net/image/thumb154/001/2023/09/13/14191369.jpg;2023-09-13T18:05:43;(왼쪽부터) 양윤서, 박민지, 이다현[대한씨름협회 제공. 재판매 및 DB 금지]    (서울=연합뉴스) 설하은 기자 = 양윤서, 박민지(이상 영동군청), 이다현(거제시청)이 위더스제약 2023 추석장사씨름대회에서 여자부 각 체급 정상에 올랐다.    양윤서는 13일 경기 수원체육관에서 열린 대회 매화장사(60㎏ 이하) 결정전에서 김은별(안산시청)을 상대로 잡채기에 먼저 성공하며 기선을 제압했다.    김은별에게 밭다리걸기를 내준 양윤서는 곧바로 밀어치기에 성공해 2-1로 승리하고 개인 통산 19번째 매화장사에 올랐다.    국화장사(70㎏ 이하) 결정전에서는 박민지가 이재하(안산시청)를 상대로 밀어치기로 먼저 앞서 나갔으나 안다리로 동점을 허용했다.    세 번째 판에서 주심 불응 경고 누적으로 이재하의 패가 선언돼 박민지가 국화장사에 등극했다.    이다현은 무궁화장사(80㎏ 이하) 결정전에서 임정수(괴산군청)를 밀어치기와 들배지기로 눕혀 대회 2연패를 달성하고 통산 20번째 무궁화장사 타이틀을 거머쥐었다.    단체전에서는 최석이 감독이 이끄는 거제시청(경상남도)이 구례군청(전라남도)을 3-2로 꺾고 우승을 차지했다. 위더스제약 2023 추석장사씨름대회 여자부 경기 결과    ▲ 개인전    매화장사(60㎏ 이하) 양윤서(영동군청)    국화장사(70㎏ 이하) 박민지(영동군청)    무궁화장사(80㎏ 이하) 이다현(거제시청)    ▲ 단체전    우승 거제시청(경상남도)    준우승 구례군청(전라남도)    공동 3위 안산시청(경기도), 화성시청(경기도)    soruha@yna.co.kr
477;0000450342;신치용 전 진천선수촌장, 한국체육산업개발 제14대 대표이사 취임;"▲ 신치용 전 진천선수촌장이 한국체육산업개발 제14대 대표이사에 취임했다. ⓒ 한국체육산업개발[스포티비뉴스=박대현 기자] 배구계 명장 출신인&#8200;신치용(68) 전 진천선수촌장이 한국체육산업개발 제14대 대표이사에 취임했다. 2026년 9월 7일까지 3년간 한국체육산업개발을 이끈다.문화체육관광부 산하 기관인 한국체육...";https://imgnews.pstatic.net/image/thumb154/477/2023/09/13/450342.jpg;2023-09-13T18:00:07;"▲ 신치용 전 진천선수촌장이 한국체육산업개발 제14대 대표이사에 취임했다. ⓒ 한국체육산업개발[스포티비뉴스=박대현 기자] 배구계 명장 출신인 신치용(68) 전 진천선수촌장이 한국체육산업개발 제14대 대표이사에 취임했다. 2026년 9월 7일까지 3년간 한국체육산업개발을 이끈다.문화체육관광부 산하 기관인 한국체육산업개발은 지난 11일 ""제14대 대표이사로 신치용 전 진천선수촌장이 공식 취임했다""고 밝혔다.신 신임 대표는 11일 취임식을 갖고 한국체육산업개발 수장으로서 첫 발을 내디뎠다. 스포츠문화산업 전문기관에서 전문 행정가로서 새 출발을 알렸다.신 대표는 프로배구 삼성화재 감독을 20년간 맡아 슈퍼리그 우승 8회, V-리그 우승 8회를 달성한 한국 배구계 대표 명장이다.2014~15시즌을 끝으로 지휘봉을 내려놓은 그는 삼성 그룹 임원(부사장)에 해당하는 단장으로 선임됐고 상임고문을 거쳐 엘리트 스포츠 요람인 진천선수촌장을 지냈다.취임식에서 신 대표는 ""솔선수범 리더십을 바탕으로 안전 최우선 경영, 수익구조 다변화로 매출 극대화, 현장 중심 경영과 경영시스템 선진화 등 3가지 과제에 집중해 회사를 이끌어 나가겠다""고 밝혔다.한국체육산업개발은 서울 송파구 방이동 147만㎡(약 44.5만평)의 올림픽공원을 비롯해 미사리 경정 공원, 광명 돔경륜장, 분당·일산 스포츠센터, 에콜리안 골프장 등 전국 27개 사업장의 시설 관리와 운영 등을 맡고 있는 전문 공공기관이다."
421;0007048662;"충청권 U대회 조직위 출범…""대회 성공개최 최선""";2027 충청권 하계세계대학경기대회 조직위원회 출범 현판식(충북도 제공)(청주=뉴스1) 김용빈 기자 = 2027 충청권 하계세계대학경기대회 조직위원회가 13일 세종시 어진동 사무처에서 출범 기념 현판식을 열고 본격적인 대회 준비에 나섰다.이날 행사는 조직위 공동위원장인 충청권 4개 시도지사를 비롯해 집행위원과 유관기관 관...;https://imgnews.pstatic.net/image/thumb154/421/2023/09/13/7048662.jpg;2023-09-13T17:54:54;"세종시 어진동 위치 ""공동개최 시너지 발휘""2027 충청권 하계세계대학경기대회 조직위원회 출범 현판식(충북도 제공)(청주=뉴스1) 김용빈 기자 = 2027 충청권 하계세계대학경기대회 조직위원회가 13일 세종시 어진동 사무처에서 출범 기념 현판식을 열고 본격적인 대회 준비에 나섰다.이날 행사는 조직위 공동위원장인 충청권 4개 시도지사를 비롯해 집행위원과 유관기관 관계자가 참석했다.조직위는 지난 6월 문화체육관광부 승인을 받아 설립등기를 완료했다. 7월부터 4개 시도 인력이 모여 대회 운영을 위한 계획을 수립하고 있다.조직위는 대회 시설과 인프라, 국제대학스포츠연맹(FISU) 협력사업, 홍보, 자원봉사 등 대회에 필요한 전반을 준비한다.조직위 관계자는 ""충청권 지자체가 공동으로 개최하는 만큼 4배 이상의 시너지를 발휘해 대회를 성공적으로 개최하겠다""고 말했다.대회는 2017년 8월 충청권 30개 경기장에서 12일간 열린다. 18개 종목 150여 개국, 1만5000명의 선수가 참여할 것으로 예상된다."
003;0012088274;'레드불 서울다이브';[서울=뉴시스] 김명년 기자 = 13일 오후 서울 마포구 양화대교에서 열린 '레드불 서울다이브'에서 하이다이버 에이든 헤슬롭 선수가 연기를 펼치고 있다. 이번 행사는 레드불 클리프 다이빙 원드 시리즈를 국내 소비자에게 알리는 티저 성격의 프로젝트다. (연속촬영 후 레이어 합성) 2023.09.13. kmn@newsis.c...;https://imgnews.pstatic.net/image/thumb154/003/2023/09/13/12088274.jpg;2023-09-13T17:49:14;[서울=뉴시스] 김명년 기자 = 13일 오후 서울 마포구 양화대교에서 열린 '레드불 서울다이브'에서 하이다이버 에이든 헤슬롭 선수가 연기를 펼치고 있다. 이번 행사는 레드불 클리프 다이빙 원드 시리즈를 국내 소비자에게 알리는 티저 성격의 프로젝트다. (연속촬영 후 레이어 합성) 2023.09.13. kmn@newsis.com[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
001;0014191335;양양군 사이클선수단, 전국대회 종합우승·최우수 감독상 쾌거;양양군 사이클선수단, 전국대회 종합우승[양양군 제공. 재판매 및 DB 금지] (양양=연합뉴스) 박영서 기자 = 강원 양양군은 사이클선수단이 제22회 인천광역시장배 전국사이클대회에 출전해 남자일반부 종합우승을 거뒀다고 13일 밝혔다. 양양군청 사이클팀은 지난 9일부터 이날까지 인천국제벨로드롬에서 열린 대회에서 금메달 3개,...;https://imgnews.pstatic.net/image/thumb154/001/2023/09/13/14191335.jpg;2023-09-13T17:48:48;양양군 사이클선수단, 전국대회 종합우승[양양군 제공. 재판매 및 DB 금지]    (양양=연합뉴스) 박영서 기자 = 강원 양양군은 사이클선수단이 제22회 인천광역시장배 전국사이클대회에 출전해 남자일반부 종합우승을 거뒀다고 13일 밝혔다.    양양군청 사이클팀은 지난 9일부터 이날까지 인천국제벨로드롬에서 열린 대회에서 금메달 3개, 은메달 3개, 동메달 1개를 획득하며 종합점수 114점으로 의정부시청(103점)과 국군체육부대(90점)를 제치고 우승 트로피를 들어 올렸다.    이호식 감독은 최우수 감독상을 받는 영예를 안았다.    한편 남자고등부(18세 이하부)에서는 양양고등학교가 단체추발 1위, 매디슨 2위, 개인추발 3위의 성적으로 금·은·동메달 각각 1개씩을 획득했다.    conanys@yna.co.kr
477;0000450340;송강영 동서대 교수, 한국스포츠정책과학원장 취임;▲ 송강영(오른쪽) 동서대학교 교수가 한국스포츠정책과학원 신임 원장에 취임했다. ⓒ 국민체육진흥공단[스포티비뉴스=박대현 기자] 국민체육진흥공단은 송강영 동서대학교 교수가 한국스포츠정책과학원 신임 원장에 취임했다고 13일 알렸다.송 신임 원장은 서울대학교 대학원에서 체육교육학 석사, 교육학 박사 학위를 취득한 뒤 2000년...;https://imgnews.pstatic.net/image/thumb154/477/2023/09/13/450340.jpg;2023-09-13T17:48:07;"▲ 송강영(오른쪽) 동서대학교 교수가 한국스포츠정책과학원 신임 원장에 취임했다. ⓒ 국민체육진흥공단[스포티비뉴스=박대현 기자] 국민체육진흥공단은 송강영 동서대학교 교수가 한국스포츠정책과학원 신임 원장에 취임했다고 13일 알렸다.송 신임 원장은 서울대학교 대학원에서 체육교육학 석사, 교육학 박사 학위를 취득한 뒤 2000년 동서대학교 교수로 부임했다.이후 체육인재육성재단 이사장, 한국여가레크리에이션학회장, 한국체육학회 부회장, 한국융합과학회장 등을 역임했다. 체육 분야에 대한 깊은 지식과 다양한 경험을 바탕으로 국민체육진흥을 위한 체육정책 개발 및 스포츠 과학의 체계적 연구에 크게 기여할 적임자로 평가받고 있다.송 원장은 취임 소감으로 ""명실상부 한국체육 싱크탱크인 한국스포츠정책과학원의 신임 원장에 올라 어깨가 무겁다""면서 ""교육자, 행정가로서 느낀 경험을 살려 체육진흥에 힘쓰겠다""고 전했다.송 원장 임기는 2025년 9월 12일까지 2년이다."
445;0000141904;항저우AG 출사표 던진 바둑 목진석호, 태극마크 달고 결단식서 '화이팅';한국 남녀바둑 대표팀, 한국기원(MHN스포츠 권수연 기자) 한국 바둑 대표팀 선수단이 10일 남짓 다가온 9월 항저우 아시안게임을 위해 각오를 새롭게 다졌다. 한국 남녀바둑 대표팀은 지난 12일, 서울 올림픽공원 올림픽홀에서 열린 2022 제19회 항저우 아시안게임 대한민국 선수단 격려 및 선전 결의 다짐 결단식에 참석했...;https://imgnews.pstatic.net/image/thumb154/445/2023/09/13/141904.jpg;2023-09-13T17:46:01;"한국 남녀바둑 대표팀, 한국기원(MHN스포츠 권수연 기자) 한국 바둑 대표팀 선수단이 10일 남짓 다가온 9월 항저우 아시안게임을 위해 각오를 새롭게 다졌다. 한국 남녀바둑 대표팀은 지난 12일, 서울 올림픽공원 올림픽홀에서 열린 2022 제19회 항저우 아시안게임 대한민국 선수단 격려 및 선전 결의 다짐 결단식에 참석했다. 타 종목 선수들과 함께 한 이 날 결단식에는 최윤 선수단장(대한럭비협회장)을 비롯한 780여 명의 대한민국 선수단이 참석해 선전 결의를 다졌다. 다만 최정 9단은 지지옥션배 대국 스케줄 관계로 참석하지 못했다. 아시안게임 바둑 종목은 2010년 광저우 아시안게임 이후 13년 만에 열렸다. 한국은 광저우 대회 당시 남녀 단체전, 혼성복식 등 3개 종목에서 금메달 3개를 쓸어왔다. 이후 2014년 인천 대회, 2018 자카르타 팔렘방 대회에서는 종목이 제외됐다. 이번 항저우 대회에는 남자개인전과 남자단체전, 여자단체전에 모두 3개의 금메달이 걸려있다. 오는 24일부터 28일까지 중국 항저우기원 국제교류센터에서 열리는 남자개인전에 한국은 국내 랭킹 1,2위인 신진서, 박정환 9단이 출전한다. 이어 29일부터 10월 3일까지는 남녀단체전이 같은 장소에서 동시에 펼쳐진다. 한국 바둑 대표팀은 지난 달 11일부터 15일까지 4박 5일간 진천선수촌에서 미리 담금질을 마쳤다.당시 신진서는 기자회견을 통해 ""(아시안게임) 목표는 금메달 2개""라고 전한 바 있으며 사령탑 목진석 감독은 ""아시안게임을 앞두고 기술적인 부분과 체력적 훈련, 멘탈 부분 등 세 파트로 나눠 준비하고 있다""며 ""항저우 아시안게임에서의 목표는 당연히 광저우의 영광을 재현하는 것이다. 선수들이 최대한 기량을 발휘할 수 있도록 준비하겠다""고 밝혔다. 한편, 오는 23일, 항저우 올림픽센터 스타디움에서 개최되는 개회식 기수 겸 한국 선수단 주장으로는 펜싱 구본길과 수영 김서영이 선정됐다. ▼이하 제19회 항저우 아시안게임 한국 바둑 대표팀 명단감독-목진석코치-홍민표, 조인선, 오정아남자 대표팀(6명)-신진서ㆍ박정환 9단(이상 랭킹시드), 변상일ㆍ김명훈 9단(이상 국가대표 선발전), 신민준ㆍ이지현 9단(이상 전체 선발전)여자 대표팀(4명)-최정ㆍ오유진 9단(이상 랭킹시드), 김채영 8단(국가대표 선발전), 김은지 6단(전체 선발전)"
